entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
SECRETARÍA DISTRITAL DE INTEGRACIÓN SOCIAL,2166766000,2.529613183,Integración Social,Administración Central,Inversión,Pagos exigibles,Pagos exigibles,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,4142118000,-0.1345802238,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,80000000,0.6,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,1411047000,-0.134672594,Gestión Pública,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,190000000,0.1377245509,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,892000000,1.3235217505,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,500000,1.7777777778,Gestión Pública,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,100000000,1.2222222222,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
DEPARTAMENTO ADMINISTRATIVO DEL SERVICIO CIVIL - DASCD,4715000000,1.2668269231,Gestión Pública,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y  desarrollo institucional,
SECRETARÍA DISTRITAL DE AMBIENTE,10836399000,0.0477013345,Ambiente,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
SECRETARÍA DISTRITAL DE AMBIENTE,3260510000,0.051628156,Ambiente,Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
SECRETARÍA DISTRITAL DE AMBIENTE,3727608000,0.0436944622,Ambiente,Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
SECRETARÍA DISTRITAL DE AMBIENTE,1790700000,0.1580966523,Ambiente,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
SECRETARÍA DISTRITAL DE AMBIENTE,3386600000,0.0836776691,Ambiente,Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
SECRETARÍA DISTRITAL DE AMBIENTE,5000000,1.2026431718,Ambiente,Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
SECRETARÍA DISTRITAL DE AMBIENTE,69114000000,-0.2769695565,Ambiente,Administración Central,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,,
SECRETARÍA DISTRITAL DE AMBIENTE,8943000000,0.8055249913,Ambiente,Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,,
SECRETARÍA DISTRITAL DE AMBIENTE,1182710000,2.2875703262,Ambiente,Administración Central,Inversión,Pagos exigibles,Pagos exigibles,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",6182561000,0.1529307182,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",24000000,-0.9160839161,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",2123161000,0.1548006257,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",316000000,0.0711864407,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",584800000,-0.1340145121,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",152000000,294.145631068,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
"DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORÍA
DEL ESPACIO
PUBLICO-DADEP",26296000000,1.9217777778,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,32521933000,0.150126105,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,0,-1,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,10320302000,-0.2047901362,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,1514000000,0.1837835725,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,5479500000,0.1382426257,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,15500000,-0.0882352941,"Gobierno, Seguridad y Convivencia",Administración Central,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,26829283000,0.0355651845,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,
UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL DE BOMBEROS,3269304000,-0.4633566065,"Gobierno, Seguridad y Convivencia",Administración Central,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y  desarrollo institucional,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,5199089000,0.0489209655,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,10000000,0,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,1783181000,0.0494127299,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,151000000,-0.2052631579,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,1727000000,0.0608108108,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,63500000,0,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,13009977000,-0.0811801707,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Soberanía y seguridad alimentaria y nutricional,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,23153906000,-0.1857742359,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Apoyo a la economía popular, emprendimiento y productividad",
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,1936322000,-0.4264489826,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Trabajo decente y digno,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,116643000,-0.107872456,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,1856152000,0.4310334592,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO PARA LA ECONOMIA SOCIAL - IPES,807300000,1.3870490834,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,19000000,-0.4571428571,Salud,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,1897625000,-0.0227696412,Salud,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,10932376000,0.1034557102,Salud,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,5353399000,-0.3853026754,Salud,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,2200000000,0.023255814,Salud,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,2104116281000,-0.0598796295,Salud,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Territorios saludables y red de salud para la Vida desde la diversidad,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,2612000000,-0.8012781497,Salud,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Trabajo decente y digno,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,25000000000,0.7909190803,Salud,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Bogotá Humana ambientalmente saludable,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,1175321000,1.3273683168,Salud,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,13498879000,-0.1400344652,Salud,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá decide y protege el derecho fundamental a la salud pública,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,3008735000,-0.1594122687,Salud,Establecimiento Públicos,Inversión,Transferencias para inversión,Otras transferencias,,,
FONDO FINANCIERO DISTRITAL DE SALUD - FFDS,0,-1,Salud,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
IDIGER antes FOPAE hasta 30/09/14,6573296000,1.7706118465,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
IDIGER antes FOPAE hasta 30/09/14,2290690000,1.6398132174,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
IDIGER antes FOPAE hasta 30/09/14,257301000,-0.2337055094,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
IDIGER antes FOPAE hasta 30/09/14,1280699000,0.3650204055,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
IDIGER antes FOPAE hasta 30/09/14,12000000,-0.9047619048,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
IDIGER antes FOPAE hasta 30/09/14,6109599000,-0.9221293199,Ambiente,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,
IDIGER antes FOPAE hasta 30/09/14,4711176000,-0.1048895033,Ambiente,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
IDIGER antes FOPAE hasta 30/09/14,945941000,none,Ambiente,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
INSTITUTO DE DESARROLLO URBANO - IDU,30629947000,0.0364827676,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DE DESARROLLO URBANO - IDU,320000000,0,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DE DESARROLLO URBANO - IDU,10996698000,0.0441797888,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DE DESARROLLO URBANO - IDU,2134727000,-0.0318698413,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DE DESARROLLO URBANO - IDU,9180566000,0.0609691436,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DE DESARROLLO URBANO - IDU,475125000,0.05,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DE DESARROLLO URBANO - IDU,639029667000,-0.621795759,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Movilidad Humana,
INSTITUTO DE DESARROLLO URBANO - IDU,8000000000,none,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,
INSTITUTO DE DESARROLLO URBANO - IDU,300000000,-0.4230769231,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
INSTITUTO DE DESARROLLO URBANO - IDU,68275184000,0.2387671699,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO DE DESARROLLO URBANO - IDU,10017000000,4.7635212888,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento",
INSTITUTO DE DESARROLLO URBANO - IDU,66074906000,-0.3854249528,Movilidad,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",9912728000,0.0956896092,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",1742400000,0.7251485149,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",3298457000,0.0995226839,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",1187000000,0.4856070088,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",2214000000,-0.1276595745,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",1132800000,0.025158371,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",348000000000,0.0283687943,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",13427511000,0.0623880597,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Pago de cesantías,Pago de cesantías afiliados,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",38000000000,none,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Pago de cesantías,Provisión pago de cesantías,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",217711857000,0.2207685152,Hacienda,Establecimiento Públicos,Servicio de la deuda,Pensiones,Bonos pensionales,,,
"FONDO DE PRESTACIONES ECONÓMICAS, CESANTIAS Y PRESTACIONES",3186252000,-0.616056394,Hacienda,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
CAJA DE VIVIENDA POPULAR,4279987000,0.0320244427,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
CAJA DE VIVIENDA POPULAR,2220000000,0.0302513349,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
CAJA DE VIVIENDA POPULAR,1668885000,0.037189117,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
CAJA DE VIVIENDA POPULAR,145100000,0.1210866273,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
CAJA DE VIVIENDA POPULAR,1088000000,0.207591399,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
CAJA DE VIVIENDA POPULAR,3000000,0,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
CAJA DE VIVIENDA POPULAR,680000000,0.0307340645,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ruralidad humana,
CAJA DE VIVIENDA POPULAR,50954662000,1.0211296014,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Vivienda y hábitat humanos,
CAJA DE VIVIENDA POPULAR,40610885000,-0.1290405253,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,
CAJA DE VIVIENDA POPULAR,250000000,1.0833333333,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
CAJA DE VIVIENDA POPULAR,4823000000,0.2835067651,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
CAJA DE VIVIENDA POPULAR,6908923000,none,Hábitat,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,15546270000,0.0686551951,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,312000000,0.7528089888,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,6407967000,0.0362957669,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,795077000,-0.1559692144,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,5250000000,0.2163172786,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,120000000,-0.0243902439,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,38000000000,0.2625398028,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,1410000000,-0.5548545479,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,163897204000,-0.0375411398,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,4310000000,0.6076091011,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Movilidad Humana,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,20000000,-0.8,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,7909895000,1.0233532858,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE - IDRD,1845119000,3.1470617322,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,2998598000,0.0404576823,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,150000000,0.5,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1032460000,0.0361455698,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,226198000,1.0957454694,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1092343000,0.0651808874,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1100000,0,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,1133000000,-0.1576208178,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,125000000,0,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,5663731000,-0.0683630918,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,16438269000,0.0949356558,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Revitalización del centro ampliado,
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,150000000,2,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
INSTITUTO DISTRITAL DEL PATRIMONIO CULTURAL - IDPC,900000000,1.3449713392,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
